48.5772275,2.4800983 
48.5786935,2.4804653 
48.582536,2.4821821 
48.582611,2.482218 
48.5828855,2.4823342 
48.5839237,2.4828904 
48.5850503,2.4836265 
48.5860159,2.4841632 
48.5865081,2.4844507 
48.5869322,2.4846916 
48.5875552,2.4849775 
48.5881388,2.4851961 
48.5885424,2.4853137 
48.5889482,2.485402 
48.5893652,2.4854503 
48.5897628,2.4854679 
48.5906252,2.4854252 
48.5911771,2.4853446 
48.5923849,2.4850405 
48.5935333,2.48494 
48.5945441,2.4850162 
48.5957259,2.4851609 
48.5968534,2.4853863 
48.5971465,2.4854792 
48.5975968,2.4856749 
48.5980233,2.4859526 
48.5984987,2.4863339 
48.5988462,2.4866932 
48.5996689,2.4876757 
48.6000163,2.4881243 
48.6001061,2.4882392 
48.6007136,2.4890263 
48.6010587,2.4894237 
48.6012573,2.4896245 
48.6015872,2.4899091 
48.6019302,2.4901563 
48.60222,2.4903449 
48.6024708,2.490487 
48.6027721,2.4906578 
48.6033602,2.4908863 
48.6037609,2.490984 
48.6041652,2.491049 
48.6048856,2.4910937 
48.6056257,2.4910339 
48.6060383,2.4909328 
48.6065402,2.4907583 
48.6075094,2.4902865 
48.608105,2.4898593 
48.6084389,2.4897026 
48.6089273,2.48952 
48.6100554,2.488587 
48.6112316,2.4873652 
48.6127237,2.4851539 
48.6141486,2.4831249 
48.6148556,2.4821397 
48.6151967,2.4816643 
48.6165313,2.4797783 
48.6172667,2.47879 
48.6180835,2.4779084 
48.6207891,2.4756496 
48.6224025,2.4741601 
48.6232569,2.4732298 
48.623544,2.472894 
48.6236776,2.4727223 
48.6249223,2.4710734 
48.6253571,2.4705092 
48.6259075,2.4696642 
48.6261783,2.4692076 
48.626995,2.4677341 
48.6275022,2.4669084 
48.627614199999989,2.4666894 
48.6286651,2.4643297 
48.6305546,2.4614012 
48.6306523,2.4612609 
48.6312539,2.4603974 
48.6326671,2.4592163 
48.6333471,2.4587635 
48.6341607,2.4586003 
48.6345755,2.4583063 
48.6352751,2.4574387 
48.6359178,2.456438 
